Date,Open,High,Low,Close,Adj Close,Volume
2004-08-05,82.18929290771484,82.61949920654297,81.2715072631836,81.44359588623047,45.67869186401367,4058375
2004-08-06,80.6692123413086,81.03250122070312,79.75143432617188,79.80879211425781,44.856590270996094,5459283
2004-08-09,79.80879211425781,80.26768493652344,79.22562408447266,79.87571716308594,44.89418411254883,3787671
2004-08-10,80.30592346191406,81.25238800048828,80.12428283691406,81.25238800048828,45.66794967651367,4551146
2004-08-11,80.01911926269531,80.28680419921875,79.44550323486328,80.00955963134766,44.96940231323242,5531248
2004-08-12,79.397705078125,79.397705078125,78.29827880859375,78.59464263916016,44.17417526245117,7463105
2004-08-13,78.9101333618164,80.24856567382812,78.88145446777344,80.21988677978516,45.08763885498047,6068787
2004-08-16,80.01911926269531,80.84130096435547,79.83747863769531,80.3250503540039,45.14674377441406,4562129
2004-08-17,80.40152740478516,80.82218170166016,79.98088073730469,80.34416961669922,45.15748596191406,3723132
2004-08-18,79.92351531982422,81.38623046875,79.89483642578125,81.38623046875,45.743167877197266,4599785
2004-08-19,81.02294158935547,81.5965576171875,80.73613739013672,81.15679168701172,45.61420440673828,4920907
2004-08-20,80.80306243896484,81.5009536743164,80.80306243896484,81.5009536743164,45.80765151977539,4708464
2004-08-23,81.4818344116211,81.6921615600586,80.9273452758789,80.9273452758789,45.485260009765625,4456588
2004-08-24,81.26194763183594,81.40535736083984,80.64053344726562,80.98470306396484,45.517494201660156,2835078
2004-08-25,81.26194763183594,81.52007293701172,80.83174133300781,81.32887268066406,45.710933685302734,4608258
2004-08-26,81.26194763183594,81.3001937866211,80.96558380126953,80.96558380126953,45.50676727294922,3278582
2004-08-27,80.9273452758789,81.21414947509766,80.86997985839844,81.20458984375,45.64107894897461,2557261
2004-08-30,80.85086059570312,81.25238800048828,80.67877960205078,80.68833923339844,45.350914001464844,2382683
2004-08-31,80.83174133300781,80.96558380126953,79.97132110595703,80.96558380126953,45.50676727294922,3555877
2004-09-01,80.35372924804688,81.34799194335938,80.31549072265625,80.51625061035156,45.254207611083984,4966931
2004-09-02,80.51625061035156,81.05162811279297,80.16252136230469,80.85086059570312,45.4422721862793,3535898
2004-09-03,80.59273529052734,80.96558380126953,80.26768493652344,80.67877960205078,45.3455810546875,3639871
2004-09-07,80.97514343261719,81.68260192871094,80.8795394897461,81.23326873779297,45.65720748901367,4186929
2004-09-08,81.16635131835938,82.7055435180664,81.14722442626953,82.0841293334961,46.13544464111328,5984375
2004-09-09,82.0841293334961,82.97322845458984,82.0841293334961,82.63862609863281,46.447086334228516,4725200
2004-09-10,82.62906646728516,83.17399597167969,82.45697784423828,82.94454956054688,46.6190185546875,3926161
2004-09-13,83.17399597167969,83.44168090820312,82.2944564819336,82.6864242553711,46.473934173583984,5022264
2004-09-14,82.79158782958984,83.05927276611328,82.36137390136719,82.90631103515625,46.59751892089844,4135361
2004-09-15,82.16061401367188,82.69598388671875,82.11280822753906,82.57170104980469,46.40945816040039,4844235
2004-09-16,82.4091796875,83.13575744628906,82.15105438232422,82.33269500732422,46.275146484375,3789658
2004-09-17,82.60037994384766,82.69598388671875,81.68260192871094,81.96940612792969,46.0709342956543,6483840
2004-09-20,81.64435577392578,82.62906646728516,81.64435577392578,81.93116760253906,46.049442291259766,4581898
2004-09-21,81.93116760253906,82.32313537597656,81.58699798583984,81.95028686523438,46.060203552246094,4235986
2004-09-22,81.5965576171875,81.68260192871094,80.46845245361328,80.602294921875,45.302574157714844,5268807
2004-09-23,80.34416961669922,80.56405639648438,79.57935333251953,80.19120788574219,45.071510314941406,5022055
2004-09-24,80.1147232055664,81.01338195800781,80.0956039428711,80.7170181274414,45.367034912109375,5124877
2004-09-27,80.40152740478516,80.72657775878906,80.28680419921875,80.45889282226562,45.22196960449219,4864214
2004-09-28,80.64053344726562,80.9273452758789,80.19120788574219,80.76481628417969,45.39391326904297,4052413
2004-09-29,80.76481628417969,81.24282836914062,80.44933319091797,81.24282836914062,45.66258239746094,4397907
2004-09-30,81.39579010009766,82.1988525390625,81.2715072631836,81.96940612792969,46.0709342956543,5437108
2004-10-01,82.17017364501953,83.15487670898438,82.1032485961914,82.90631103515625,46.59751892089844,4746748
2004-10-04,83.17399597167969,84.22562408447266,82.90631103515625,83.32695770263672,46.8339729309082,5231464
2004-10-05,84.08221435546875,84.15869903564453,83.29827880859375,83.47992706298828,46.91994094848633,5387632
2004-10-06,83.3078384399414,84.22562408447266,83.26959991455078,84.16825866699219,47.30681610107422,4167682
2004-10-07,84.16825866699219,84.22562408447266,83.55640411376953,83.57552337646484,46.97368240356445,3218437
2004-10-08,83.5850830078125,84.04397583007812,82.7055435180664,82.8967514038086,46.5921516418457,4278140
2004-10-11,82.95410919189453,83.36520385742188,82.4760971069336,82.82026672363281,46.549190521240234,3155050
2004-10-12,82.23709106445312,82.4091796875,81.81644439697266,82.21797180175781,46.210655212402344,4839424
2004-10-13,82.46653747558594,82.67686462402344,80.7170181274414,81.24282836914062,45.66258239746094,6957364
2004-10-14,81.02294158935547,81.24282836914062,80.59273529052734,81.05162811279297,45.55510330200195,4428450
2004-10-15,81.05162811279297,81.5009536743164,80.8795394897461,81.11854553222656,45.59271240234375,6201211
2004-10-18,80.59273529052734,82.36137390136719,80.58317565917969,82.14149475097656,46.16767120361328,7513000
2004-10-19,84.32122039794922,85.783935546875,84.13002014160156,85.43977355957031,48.021484375,14322041
2004-10-20,84.56022644042969,85.26768493652344,84.40726470947266,84.91395568847656,47.7259407043457,7245433
2004-10-21,84.5124282836914,84.85659790039062,83.80496978759766,84.22562408447266,47.339054107666016,6419825
2004-10-22,84.34034729003906,84.56022644042969,83.45124053955078,83.54684448242188,46.957557678222656,6264180
2004-10-25,83.5181655883789,84.99044036865234,83.4703598022461,84.54110717773438,47.51639175415039,6040127
2004-10-26,84.44550323486328,85.63097381591797,84.36902618408203,85.08604431152344,47.82265853881836,7673247
2004-10-27,84.68450927734375,86.3001937866211,84.6080322265625,86.04206848144531,48.36000061035156,6312715
2004-10-28,85.85086059570312,86.2715072631836,85.49713134765625,85.56405639648438,48.09132385253906,4420919
2004-10-29,85.46845245361328,85.94646453857422,85.03823852539062,85.80306243896484,48.22567367553711,4726351
2004-11-01,85.40152740478516,86.61567687988281,85.30592346191406,86.14722442626953,48.4190788269043,5397988
2004-11-02,85.61185455322266,87.20841217041016,85.56405639648438,86.49139404296875,48.612518310546875,5636580
2004-11-03,87.23709106445312,87.85850524902344,86.96940612792969,87.18929290771484,49.004798889160156,6854752
2004-11-04,87.04589080810547,88.62332916259766,86.82600402832031,88.31739807128906,49.638851165771484,7271374
2004-11-05,88.33651733398438,89.40726470947266,88.33651733398438,89.17781829833984,50.122432708740234,7016986
2004-11-08,88.43212127685547,89.57935333251953,88.43212127685547,89.26386260986328,50.267818450927734,5133036
2004-11-09,88.9101333618164,89.818359375,88.9101333618164,89.26386260986328,50.267818450927734,4720703
2004-11-10,88.83364868164062,90.15296173095703,88.83364868164062,89.4933090209961,50.39700698852539,6546286
2004-11-11,89.48374938964844,91.03250122070312,89.42638397216797,90.62141418457031,51.03229904174805,7796256
2004-11-12,90.49713134765625,91.3001937866211,90.40152740478516,91.12810516357422,51.3176383972168,5186486
2004-11-15,90.8986587524414,91.77820587158203,90.63097381591797,91.70172119140625,51.64066696166992,5112430
2004-11-16,91.06118774414062,91.3001937866211,90.4875717163086,90.7170181274414,51.08613967895508,5945569
2004-11-17,91.1089859008789,92.38050079345703,91.1089859008789,91.26194763183594,51.39299774169922,6645447
2004-11-18,91.16635131835938,91.49139404296875,90.85086059570312,90.91778564453125,51.19917678833008,4870071
2004-11-19,90.77437591552734,90.97514343261719,90.10516357421875,90.2963638305664,50.84926223754883,5940339
2004-11-22,90.15296173095703,91.20458984375,90.01911926269531,90.9273452758789,51.20457077026367,6081549
2004-11-23,90.53536987304688,91.17591094970703,90.3919677734375,91.0898666381836,51.296104431152344,5784275
2004-11-24,90.86042022705078,91.57743835449219,90.86042022705078,91.26194763183594,51.39299774169922,3923128
2004-11-26,90.86997985839844,91.18547058105469,90.42064666748047,90.55449676513672,50.994632720947266,2305698
2004-11-29,90.76481628417969,92.14149475097656,90.76481628417969,91.3001937866211,51.41451644897461,5961991
2004-11-30,90.96558380126953,91.44359588623047,90.0956039428711,90.0956039428711,50.7361946105957,6140334
2004-12-01,90.34416961669922,91.84512329101562,90.31549072265625,91.66348266601562,51.61912536621094,5925067
2004-12-02,91.44359588623047,92.5239028930664,91.29063415527344,91.54875946044922,51.55451202392578,5389306
2004-12-03,92.30401611328125,93.33651733398438,92.30401611328125,92.81070709228516,52.26517868041992,7350033
2004-12-06,92.61949920654297,93.59464263916016,92.39962005615234,93.37476348876953,52.58281326293945,5505098
2004-12-07,93.4034423828125,93.92925262451172,91.76863861083984,91.8738021850586,51.737571716308594,6775047
2004-12-08,92.18929290771484,93.06883239746094,91.55831909179688,92.39962005615234,52.03367614746094,5554992
2004-12-09,91.96940612792969,93.3078384399414,91.5009536743164,93.22179412841797,52.49668502807617,5976530
2004-12-10,91.8738021850586,93.6806869506836,91.8738021850586,92.41873931884766,52.04443359375,4380962
2004-12-13,92.5908203125,92.92543029785156,91.85468292236328,92.20841217041016,51.92599105834961,5020277
2004-12-14,92.06501007080078,93.4034423828125,92.05545043945312,93.03059387207031,52.38899230957031,4699887
2004-12-15,92.65774536132812,93.4034423828125,92.55258178710938,93.04971313476562,52.399776458740234,4094567
2004-12-16,92.54302215576172,93.83364868164062,92.54302215576172,93.16443634033203,52.4643440246582,5920465
2004-12-17,92.73422241210938,93.69024658203125,91.96940612792969,91.96940612792969,51.79139709472656,9260343
2004-12-20,92.11280822753906,93.27915954589844,92.11280822753906,92.30401611328125,51.979827880859375,4989315
2004-12-21,92.34225463867188,92.87763214111328,92.26577758789062,92.75334930419922,52.23287582397461,5064523
2004-12-22,93.06883239746094,93.67112731933594,93.011474609375,93.31739807128906,52.550506591796875,5177805
2004-12-23,93.21223449707031,93.69024658203125,93.21223449707031,93.42256164550781,52.609745025634766,3755768
2004-12-27,93.39388275146484,93.66156768798828,93.0975112915039,93.21223449707031,52.49128341674805,3412993
2004-12-28,93.11663818359375,94.216064453125,93.08795166015625,93.97705841064453,52.922000885009766,4535874
2004-12-29,93.50860595703125,94.13957977294922,93.4990463256836,93.86233520507812,52.85739517211914,3447930
2004-12-30,93.78585052490234,94.64627075195312,93.75717163085938,93.97705841064453,52.922000885009766,3987770
2004-12-31,94.26386260986328,94.56022644042969,94.15869903564453,94.24474334716797,53.07273864746094,2921687
2005-01-03,94.61759185791016,94.74187469482422,92.97322845458984,93.45124053955078,52.625877380371094,5538779
2005-01-04,93.44168090820312,94.09178161621094,92.27533721923828,92.44741821289062,52.06056594848633,5973706
2005-01-05,92.35181427001953,93.52772521972656,92.16061401367188,92.25621032714844,51.95292663574219,5906448
2005-01-06,92.2944564819336,92.71510314941406,91.82600402832031,91.96940612792969,51.79139709472656,4771538
2005-01-07,92.25621032714844,92.54302215576172,91.2715072631836,91.56787872314453,51.565284729003906,6485932
2005-01-10,91.56787872314453,91.86424255371094,91.05162811279297,91.47227478027344,51.51145553588867,4837855
2005-01-11,91.47227478027344,91.57743835449219,90.54492950439453,90.82218170166016,51.14533233642578,4964734
2005-01-12,90.82218170166016,91.0898666381836,89.92351531982422,91.02294158935547,51.2584342956543,6096716
2005-01-13,91.19503021240234,91.96940612792969,89.57935333251953,90.2963638305664,50.84926223754883,5585012
2005-01-14,89.87571716308594,90.10516357421875,89.43594360351562,89.96176147460938,50.66081237792969,5774757
2005-01-18,89.53154754638672,91.14722442626953,89.50286865234375,90.72657775878906,51.09149932861328,8882737
2005-01-19,90.77437591552734,90.96558380126953,88.84320831298828,89.0057373046875,50.122440338134766,7690924
2005-01-20,88.53728485107422,89.71319580078125,88.52772521972656,88.9101333618164,50.06861114501953,5971196
2005-01-21,88.9101333618164,89.19693756103516,88.17399597167969,88.31739807128906,49.734825134277344,7324720
2005-01-24,88.62332916259766,88.76673126220703,87.72466278076172,87.75334930419922,49.41718292236328,6838016
2005-01-25,87.93498992919922,88.5181655883789,87.90631103515625,88.13575744628906,49.632537841796875,5303952
2005-01-26,88.24092102050781,88.78585052490234,87.8967514038086,87.90631103515625,49.5033073425293,5598192
2005-01-27,87.4760971069336,88.16443634033203,87.41873931884766,87.93498992919922,49.51948547363281,4965257
2005-01-28,88.60420989990234,89.47418975830078,88.41300201416016,88.80496978759766,50.009395599365234,6234788
2005-01-31,89.53154754638672,89.818359375,88.95793151855469,89.31166076660156,50.294708251953125,4978855
2005-02-01,89.55066680908203,89.86615753173828,89.26386260986328,89.73231506347656,50.53160858154297,3804720
2005-02-02,89.65583038330078,90.20076751708984,89.5124282836914,90.15296173095703,50.76849365234375,3762880
2005-02-03,89.74187469482422,89.80879211425781,88.96749877929688,89.42638397216797,50.359344482421875,4109420
2005-02-04,88.91969299316406,90.57361602783203,88.9101333618164,90.35372924804688,50.881553649902344,3982750
2005-02-07,90.20076751708984,90.72657775878906,90.181640625,90.37284851074219,50.892333984375,2968339
2005-02-08,90.06692504882812,90.47801208496094,89.99044036865234,89.99044036865234,50.773643493652344,3703991
2005-02-09,90.0,90.65965270996094,88.4703598022461,88.62332916259766,50.00230026245117,5917327
2005-02-10,88.86233520507812,89.0057373046875,88.24092102050781,88.6806869506836,50.03468322753906,5060966
2005-02-11,88.62332916259766,89.83747863769531,88.43212127685547,89.19693756103516,50.3259391784668,4423848
2005-02-14,89.06309509277344,89.8852767944336,89.06309509277344,89.45507049560547,50.47159957885742,3000765
2005-02-15,89.38814544677734,90.5066909790039,89.36902618408203,90.181640625,50.881534576416016,4338808
2005-02-16,90.08604431152344,90.79350280761719,90.05735778808594,90.45889282226562,51.03795623779297,4671959
2005-02-17,90.34416961669922,90.59273529052734,89.61759185791016,89.62715148925781,50.56867599487305,4449893
2005-02-18,89.62715148925781,90.10516357421875,88.81452941894531,89.16825866699219,50.30974578857422,4461504
2005-02-22,88.59464263916016,89.38814544677734,88.17399597167969,88.26004028320312,49.79732894897461,5047055
2005-02-23,88.23136138916016,88.37476348876953,87.5239028930664,88.04971313476562,49.678672790527344,5881449
2005-02-24,87.93498992919922,88.99617767333984,87.81070709228516,88.56596374511719,49.969940185546875,4344979
2005-02-25,88.2887191772461,88.71892547607422,88.23136138916016,88.71892547607422,50.05622100830078,4266111
2005-02-28,88.46080017089844,88.6806869506836,88.34607696533203,88.50860595703125,49.937591552734375,5177491
2005-03-01,88.56596374511719,89.32122039794922,88.5181655883789,89.19693756103516,50.3259391784668,3995615
2005-03-02,88.67112731933594,89.6080322265625,88.67112731933594,88.83364868164062,50.12096405029297,4672900
2005-03-03,89.05353546142578,89.11090087890625,88.14531707763672,88.34607696533203,49.84588623046875,4223539
2005-03-04,88.85277557373047,89.08221435546875,88.29827880859375,88.3078384399414,49.824317932128906,4972684
2005-03-07,88.2887191772461,88.44168090820312,87.56214141845703,87.57170104980469,49.40898513793945,7371057
2005-03-08,87.66730499267578,88.48948669433594,87.66730499267578,88.0783920288086,49.694854736328125,5321839
2005-03-09,87.97322845458984,88.9101333618164,87.96366882324219,88.2887191772461,49.81351089477539,4718715
2005-03-10,88.2887191772461,88.71892547607422,88.04015350341797,88.34607696533203,49.84588623046875,3579935
2005-03-11,88.193115234375,88.34607696533203,87.18929290771484,87.48565673828125,49.36041259765625,4701038
2005-03-14,87.4760971069336,87.99235534667969,87.4760971069336,87.85850524902344,49.57079315185547,4116533
2005-03-15,87.95410919189453,88.21223449707031,87.18929290771484,87.36137390136719,49.290283203125,3831603
2005-03-16,86.74951934814453,87.38050079345703,86.28107452392578,86.66348266601562,48.89652633666992,5298304
2005-03-17,86.51051330566406,86.6921615600586,85.75525665283203,85.90821838378906,48.47041320800781,5817957
2005-03-18,85.90821838378906,85.94646453857422,85.17208099365234,85.35372924804688,48.157569885253906,7888409
2005-03-21,85.4875717163086,86.30975341796875,85.34416961669922,85.57361602783203,48.28163528442383,4604910
2005-03-22,85.6692123413086,86.36711120605469,85.33460998535156,85.56405639648438,48.27621841430664,4657315
2005-03-23,86.01338195800781,87.16061401367188,85.86997985839844,86.53919982910156,48.826416015625,5723817
2005-03-24,86.806884765625,87.5239028930664,86.7112808227539,86.7112808227539,48.923500061035156,4787647
2005-03-28,86.72084045410156,87.60037994384766,86.63479614257812,87.03633117675781,49.106910705566406,4276989
2005-03-29,86.74951934814453,87.06501007080078,86.21414947509766,86.61567687988281,48.86955261230469,6349638
2005-03-30,86.34799194335938,86.88336181640625,86.34799194335938,86.6921615600586,48.91272735595703,5495579
2005-03-31,86.4818344116211,87.39006042480469,86.25238800048828,87.36137390136719,49.290283203125,4621856
2005-04-01,87.46653747558594,87.72466278076172,86.08030700683594,86.46271514892578,48.783287048339844,5984375
2005-04-04,86.11854553222656,86.63479614257812,85.82218170166016,86.34799194335938,48.71852493286133,3909739
2005-04-05,86.26194763183594,86.35755157470703,85.33460998535156,85.63097381591797,48.313995361328125,4778546
2005-04-06,85.13384246826172,85.44933319091797,84.80879211425781,85.08604431152344,48.00653076171875,8197293
2005-04-07,85.08604431152344,85.2772445678711,84.22562408447266,84.55066680908203,47.7044563293457,6648062
2005-04-08,84.397705078125,84.56979370117188,83.65200805664062,83.74761199951172,47.25137710571289,5417443
2005-04-11,83.50860595703125,83.70936584472656,82.30401611328125,82.4091796875,46.496212005615234,8678139
2005-04-12,82.12236785888672,82.44741821289062,81.42447662353516,81.97896575927734,46.25347900390625,8817466
2005-04-13,81.988525390625,82.18929290771484,80.53536987304688,80.85086059570312,45.61700439453125,7416872
2005-04-14,80.79350280761719,81.65392303466797,79.79923248291016,79.96176147460938,45.11536407470703,10900575
2005-04-15,75.52581024169922,76.15679168701172,72.97322845458984,73.32695770263672,41.37192153930664,29189990
2005-04-18,73.75717163085938,74.3307876586914,72.79158782958984,73.27915954589844,41.34494400024414,13864730
2005-04-19,73.59464263916016,73.80496978759766,71.94072723388672,72.16061401367188,40.71387481689453,9685855
2005-04-20,72.16061401367188,72.53346252441406,68.69024658203125,68.84320831298828,38.842132568359375,21303150
2005-04-21,69.7896728515625,70.84130096435547,69.59847259521484,70.77437591552734,39.931724548339844,16970722
2005-04-22,70.96558380126953,71.4149169921875,70.03823852539062,70.94646453857422,40.02880859375,11489682
2005-04-25,71.79732513427734,72.39006042480469,70.79350280761719,71.32887268066406,40.24457550048828,10689492
2005-04-26,71.39579010009766,73.59464263916016,71.36711120605469,72.11280822753906,40.6868782043457,13058578
2005-04-27,72.27533721923828,73.78585052490234,72.17973327636719,73.66156768798828,41.56072235107422,12166444
2005-04-28,73.66156768798828,73.71892547607422,72.32313537597656,72.57170104980469,40.94579315185547,9026143
2005-04-29,73.66156768798828,73.69024658203125,72.57170104980469,73.02103424072266,41.19930648803711,8522494
2005-05-02,73.4990463256836,73.8910140991211,72.6864242553711,73.14531707763672,41.26943588256836,7565195
2005-05-03,73.4034423828125,73.57552337646484,72.5908203125,73.1070785522461,41.24786376953125,6481330
2005-05-04,73.23136138916016,73.80496978759766,73.13575744628906,73.69024658203125,41.5768928527832,5765866
2005-05-05,74.56979370117188,74.6749496459961,72.01720428466797,72.17973327636719,40.724647521972656,12940903
2005-05-06,72.23709106445312,72.58126068115234,71.67304229736328,71.95028686523438,40.7030143737793,8106814
2005-05-09,71.95028686523438,72.14149475097656,71.42447662353516,71.68260192871094,40.551578521728516,5875068
2005-05-10,71.46271514892578,71.47227478027344,69.82791900634766,70.07648468017578,39.642967224121094,8349381
2005-05-11,70.3919677734375,70.44933319091797,69.32122039794922,70.05735778808594,39.632164001464844,7233822
